Our Order id 104999	 passtype order	 session 4mmgvbslruqtqum6t22s8sci25	 timestamp 20111206121329	 Result 00	 Order id 20111206121329-252	 message APPROVAL	 authcode 067896	 pasref 13231735479276	 md5 ae18280f1f48462977ca063bc0c60666
Our Order id 105073	 passtype order	 session nanq3vuvdqcoiblc45p1egve64	 timestamp 20111206154604	 Result 00	 Order id 20111206154604-429	 message APPROVAL	 authcode 055898	 pasref 132318632010968	 md5 f2056a360e1f00fc988d722add1623a8
Our Order id 105116	 passtype order	 session m70uksc462sr5hta5quvnqfgr6	 timestamp 20111206214020	 Result 00	 Order id 20111206214020-879	 message APPROVAL	 authcode 035941	 pasref 13232075488392	 md5 7fb5275cf726e6eba0f356ee8dc6e1fa
Our Order id 105138	 passtype order	 session 8m29h5o2tpc3dijlv3cso9ipd4	 timestamp 20111207081946	 Result 00	 Order id 20111207081946-61	 message APPROVAL	 authcode 364740	 pasref 132324585910396	 md5 cfc25fc9653f6c76ffb8b11fb593e144
Our Order id 105145	 passtype order	 session 58nhto2tq0r357aq1hsevnpsl3	 timestamp 20111207094121	 Result 101	 Order id 20111207094121-717	 message DECLINED	 authcode 	 pasref 13232507585104	 md5 618cd6114e923d9bc2bc656336604774
Our Order id 105151	 passtype order	 session h4o146clt09bmh5oub7g8j66u0	 timestamp 20111207101739	 Result 00	 Order id 20111207101739-760	 message APPROVAL	 authcode 445763	 pasref 13232529314792	 md5 8791b0c5dee17800e22e3a2f82511a6f
Our Order id 105160	 passtype order	 session kj263gd71hf44beh2tjkr85cu5	 timestamp 20111207105834	 Result 00	 Order id 20111207105834-143	 message APPROVAL	 authcode 707889	 pasref 13232553716952	 md5 104c1a0291e8cf78a70c7667adf9d572
Our Order id 105179	 passtype order	 session 573u944i4cm0or4spdgkcl50m7	 timestamp 20111207115510	 Result 00	 Order id 20111207115510-300	 message APPROVAL	 authcode 422280	 pasref 13232587905216	 md5 50cc849ac45110116d1ed9777ab18544
Our Order id 105191	 passtype order	 session 96lkkc43k475pitpta5g6vkui5	 timestamp 20111207122157	 Result 00	 Order id 20111207122157-709	 message APPROVAL	 authcode 050928	 pasref 13232607026644	 md5 7907610d7e9bc4d0364cecd43d88c0e5
Our Order id 105216	 passtype order	 session i9ctnl98ibmidhu8rm0rqtren7	 timestamp 20111207145725	 Result 00	 Order id 20111207145725-61	 message APPROVAL	 authcode 927181	 pasref 132326982310532	 md5 1680cef2013dc4a8b6628bd7378bf662
Our Order id 105250	 passtype order	 session 95gon4e8fklnhvnunj3upmm1e5	 timestamp 20111207165520	 Result 00	 Order id 20111207165520-815	 message APPROVAL	 authcode 037323	 pasref 13232768976976	 md5 9804e2ae85d704e9691b40d4e4f2c6b0
Our Order id 105256	 passtype order	 session 4pv635nhrqs6lluf3pm0he3k30	 timestamp 20111207172629	 Result 00	 Order id 20111207172629-357	 message APPROVAL	 authcode 422135	 pasref 13232786964116	 md5 7ee4286fa47763d04cbc50bbc3f3b050
Our Order id 105277	 passtype order	 session jua9p39egcir1bkfs24lcfvuc4	 timestamp 20111207193244	 Result 00	 Order id 20111207193244-257	 message APPROVAL	 authcode 047449	 pasref 13232863189352	 md5 e214615ef45cf1f501b22f545e21033a
Our Order id 105302	 passtype order	 session mp3ncmf93tje606fl2svln83j2	 timestamp 20111207212334	 Result 00	 Order id 20111207212334-627	 message APPROVAL	 authcode 047966	 pasref 13232929017972	 md5 59326ed7a55e361ab79146f532d0b4d0
Our Order id 105309	 passtype order	 session jojb7qlkbsp8rlvn81uc4rmc17	 timestamp 20111207220842	 Result 00	 Order id 20111207220842-362	 message APPROVAL	 authcode 567816	 pasref 13232956107760	 md5 69dd58d494b130e83b28dcad53341ffd
Our Order id 105315	 passtype order	 session g01bvqbep2vopqvb8tm88ccl63	 timestamp 20111207230328	 Result 00	 Order id 20111207230328-158	 message APPROVAL	 authcode 141550	 pasref 13232989043488	 md5 6d3d8b97434f92d5aeffbc179865ee07
Our Order id 105360	 passtype order	 session mulr2loco051qp00mi0bfeksg6	 timestamp 20111208112314	 Result 00	 Order id 20111208112314-252	 message APPROVAL	 authcode 111996	 pasref 13233433057212	 md5 4b554ae8b9a3693912c3303a49e978c6
Our Order id 105392	 passtype order	 session 3b3f3134knkau8hhqf9i9qorl0	 timestamp 20111208131609	 Result 00	 Order id 20111208131609-954	 message APPROVAL	 authcode 028162	 pasref 13233500685672	 md5 bd12818d84abfa3b8a92743f00136550
Our Order id 105394	 passtype order	 session qr0ld60otpaq1neeol4jep6tg5	 timestamp 20111208132840	 Result 00	 Order id 20111208132840-745	 message APPROVAL	 authcode 018273	 pasref 1323350848840	 md5 0bec32b9f33346395c0db7de135119ac
Our Order id 105400	 passtype order	 session cbcke80hg13v92gh4llv6f7kp4	 timestamp 20111208140914	 Result 00	 Order id 20111208140914-717	 message APPROVAL	 authcode 013569	 pasref 13233532329108	 md5 0ca8d2188f49bc23817b968b3b6ff99d
Our Order id 105419	 passtype order	 session jv5jra3lusdfavf3ekr5j6vsu3	 timestamp 20111208160655	 Result 00	 Order id 20111208160655-102	 message APPROVAL	 authcode 318887	 pasref 13233602965172	 md5 f58c6b68aaac377986c4d31d538c7da1
Our Order id 105526	 passtype order	 session vq3mggaeusoie87he86ahb0k81	 timestamp 20111209125057	 Result 00	 Order id 20111209125057-117	 message APPROVAL	 authcode 072235	 pasref 13234349479660	 md5 27ed1a3a8d5d5e737539197cee384252
Our Order id 105554	 passtype order	 session ua1ndo8fcv3vjmgi16jpcgic50	 timestamp 20111209144535	 Result 00	 Order id 20111209144535-991	 message APPROVAL	 authcode 020495	 pasref 13234418427192	 md5 9d6be85358d5205f36961da1f2cdf8aa
Our Order id 105574	 passtype order	 session sn5irhff4608nbp7jrjubjfuj7	 timestamp 20111209155511	 Result 00	 Order id 20111209155511-317	 message APPROVAL	 authcode 074595	 pasref 13234459695132	 md5 6e2f553f78a7886ac0ce3bd420516d25
Our Order id 105616	 passtype order	 session i231vlqcla9tn22hqp0h7vlgc1	 timestamp 20111210002737	 Result 00	 Order id 20111210002737-896	 message APPROVAL	 authcode 063355	 pasref 13234767588248	 md5 1edf9586f1b2f0487b428a09d0cca8d5
Our Order id 105698	 passtype order	 session 13le97llp8nti1tc1ir380bpj3	 timestamp 20111210204324	 Result 00	 Order id 20111210204324-174	 message APPROVAL	 authcode 033712	 pasref 13235496709316	 md5 083bf306169d65e238f2cfd8d3cd70f6
Our Order id 105711	 passtype order	 session 7qbp6i796br83kkvcp25bm6ir5	 timestamp 20111210223051	 Result 00	 Order id 20111210223051-3	 message APPROVAL	 authcode 178266	 pasref 13235561554672	 md5 adc7fd021403ba5d01a501b5111ca90f
Our Order id 105719	 passtype order	 session sn1rnlqgikhr5bk8ucgt48jju1	 timestamp 20111211005900	 Result 00	 Order id 20111211005900-640	 message APPROVAL	 authcode 013167	 pasref 132356503110908	 md5 8b22311dcee8c7ade4d3a382cd62d239
Our Order id 105753	 passtype order	 session k6tetqjt2akhcqh5rtl47n3m62	 timestamp 20111211133323	 Result 00	 Order id 20111211133323-641	 message APPROVAL	 authcode 040391	 pasref 13236102956200	 md5 46edf603492fcdfe96e52002f5fbdf47
Our Order id 105798	 passtype order	 session 0okse03l5v21e8sb4s7rbioh17	 timestamp 20111211180331	 Result 00	 Order id 20111211180331-962	 message APPROVAL	 authcode 033958	 pasref 13236266879512	 md5 b7358339469c0bf28f53e4c44ae1a366
Our Order id 105813	 passtype order	 session mak8gn4knh97s9vn1e0vh9qdh5	 timestamp 20111211202644	 Result 00	 Order id 20111211202644-30	 message APPROVAL	 authcode 030787	 pasref 132363507612152	 md5 5123977dcc32a89e218d7f5e6f3cb1d3
Our Order id 105817	 passtype order	 session 1mkae241crur8aaa2athqqg402	 timestamp 20111211204726	 Result 00	 Order id 20111211204726-513	 message APPROVAL	 authcode 416100	 pasref 132363661510188	 md5 772ad24d73746a26e7043f922bcc5b3f
Our Order id 105819	 passtype order	 session l6pv4t4iuuufb97tqtpm3sd285	 timestamp 20111211211300	 Result 00	 Order id 20111211211300-235	 message APPROVAL	 authcode 037457	 pasref 13236378865656	 md5 ad31720cf2aaf7398c01d87058c675d5
Our Order id 105822	 passtype order	 session ifk1ulchio9p6k2igof0pg50h5	 timestamp 20111211214813	 Result 00	 Order id 20111211214813-84	 message APPROVAL	 authcode 502488	 pasref 132364008710800	 md5 b97b33d6b31387238d728b074e59ebc6
Our Order id 105933	 passtype order	 session 8vgfgjf2fnoj0s8sg5gi6ubkb7	 timestamp 20111212144719	 Result 00	 Order id 20111212144719-408	 message APPROVAL	 authcode 538399	 pasref 13237011895868	 md5 ad9e30f68114efb5a20f479604252003
Our Order id 105949	 passtype order	 session 3fh7v61jdne9sfihqa2he0dmu0	 timestamp 20111212151130	 Result 00	 Order id 20111212151130-413	 message APPROVAL	 authcode 080740	 pasref 13237025769212	 md5 8af939eb88e1f59503b8e172f39a0a11
Our Order id 105996	 passtype order	 session 9pevmd5poolf9nrggued06p1j4	 timestamp 20111212190054	 Result 00	 Order id 20111212190054-691	 message APPROVAL	 authcode 644740	 pasref 13237163749620	 md5 bfacdd348d745d22a1daf57e4c63abbd
Our Order id 106008	 passtype order	 session 9gjik2r2gor4cah2ohmic11c52	 timestamp 20111212202134	 Result 00	 Order id 20111212202134-383	 message APPROVAL	 authcode 563094	 pasref 13237211897324	 md5 d6173fb4a2f48f10d57a69030e060a8f
Our Order id 106012	 passtype order	 session 93iaqsdkvbl48aqcsfif00n4h3	 timestamp 20111212210854	 Result 00	 Order id 20111212210854-328	 message APPROVAL	 authcode 017581	 pasref 13237240461412	 md5 4630e87a12053334ff6e706f60444c57
Our Order id 106016	 passtype order	 session m1llh7tsptr08lnkinbmv2m5q0	 timestamp 20111212213414	 Result 00	 Order id 20111212213414-43	 message APPROVAL	 authcode 565004	 pasref 132372552910996	 md5 a316f08317e4e796d91f30b12552b581
Our Order id 106079	 passtype order	 session g16sl11f1k707kvmr3ujq7rh76	 timestamp 20111213104026	 Result 00	 Order id 20111213104026-791	 message APPROVAL	 authcode 052916	 pasref 13237727246676	 md5 0c0971d930c0ad8e72d71221b0fcdf71
Our Order id 106148	 passtype order	 session ln26spkmho8da04hhc07opd080	 timestamp 20111213150451	 Result 00	 Order id 20111213150451-867	 message APPROVAL	 authcode 094279	 pasref 132378859612012	 md5 c0a34e0793ed7dfbd5d0460c202ddb14
Our Order id 106202	 passtype order	 session ui6djhvob3pg2l0igi299v8ks4	 timestamp 20111213203009	 Result 00	 Order id 20111213203009-859	 message APPROVAL	 authcode 023867	 pasref 13238080686968	 md5 370eaf696f4b9984d905fd797fdcd8ef
Our Order id 106209	 passtype order	 session rofsmivvahnpt29enaoanf4vt2	 timestamp 20111213212342	 Result 00	 Order id 20111213212342-252	 message APPROVAL	 authcode 550869	 pasref 13238113384224	 md5 d9e4f9a62b960b097638d76de7eb44f0
Our Order id 106223	 passtype order	 session 34splcp9u38k1bsgb75t0sbeh1	 timestamp 20111213221259	 Result 101	 Order id 20111213221259-166	 message DECLINED	 authcode 	 pasref 13238142529744	 md5 0cec78bc4f1728491449ec28c5780dc5
Our Order id 106290	 passtype order	 session bjojevl2uu8qs9j3quft0gku24	 timestamp 20111214110419	 Result 101	 Order id 20111214110419-990	 message DECLINED	 authcode 	 pasref 13238605427164	 md5 914f137f24b9496ccb07716617a54504
Our Order id 106330	 passtype order	 session 980794rpbhc03frk7ohb6khjr7	 timestamp 20111214133101	 Result 00	 Order id 20111214133101-618	 message APPROVAL	 authcode 899479	 pasref 13238693714548	 md5 5aa1abd1ad8bccd2cfb9a4bed7c285bc
Our Order id 106371	 passtype order	 session 807ve3tvc4sndp1vm8qsobqn27	 timestamp 20111214161921	 Result 00	 Order id 20111214161921-149	 message APPROVAL	 authcode 176577	 pasref 13238794685752	 md5 10fdb2531eb97788ea6b8c6809176087
Our Order id 106429	 passtype order	 session hj1c3q3u75tj261ell3htgm153	 timestamp 20111214221801	 Result 00	 Order id 20111214221801-427	 message APPROVAL	 authcode 088126	 pasref 13239009877404	 md5 5a6bb8e3517e58d76ae31aad80ff921b
Our Order id 106486	 passtype order	 session oo1p3fcpmdsj4n975isq0gr5s1	 timestamp 20111215114359	 Result 00	 Order id 20111215114359-404	 message APPROVAL	 authcode 045105	 pasref 13239493114044	 md5 9c295881e687868960a71b15fd4975ad
Our Order id 106607	 passtype order	 session iofcludv949fs97qi6bcgjkfm1	 timestamp 20111215213018	 Result 00	 Order id 20111215213018-769	 message APPROVAL	 authcode 025826	 pasref 13239845304748	 md5 2cb0835c517a4cbbeaf2368d767ac31f
Our Order id 106649	 passtype order	 session ns24sns2l86k6d2ik8rkeqi0p3	 timestamp 20111216091015	 Result 00	 Order id 20111216091015-344	 message APPROVAL	 authcode 005800	 pasref 13240264885640	 md5 feb2fe3901b16611d0c65ba8f96cdac1
Our Order id 106726	 passtype order	 session konsrqe2o8381tgtkh1cis4303	 timestamp 20111216162034	 Result 00	 Order id 20111216162034-672	 message APPROVAL	 authcode 764833	 pasref 13240523956788	 md5 91198e36f79a807238e61244384a6eda
Our Order id 106821	 passtype order	 session tnhv1kr261brc2jhos1pglacq2	 timestamp 20111217182132	 Result 00	 Order id 20111217182132-862	 message APPROVAL	 authcode 76	 pasref 13241461246840	 md5 6571cf3bbea768eeb21464526bce777c
Our Order id 106833	 passtype order	 session 2b6met786io494jmuir9kqudh4	 timestamp 20111217201212	 Result 00	 Order id 20111217201212-846	 message APPROVAL	 authcode 013778	 pasref 13241526466588	 md5 6fe9e341cc3db915ae46c88c238300ad
Our Order id 106837	 passtype order	 session on0oc5gir1opnjhcih1ipri5b4	 timestamp 20111217214021	 Result 00	 Order id 20111217214021-774	 message APPROVAL	 authcode 283313	 pasref 13241579394320	 md5 51b0b52caa78651172d5d5b6225e2fd6
Our Order id 106842	 passtype order	 session u0do7ui9d3og5gqqmc8ksu7014	 timestamp 20111217233650	 Result 00	 Order id 20111217233650-19	 message APPROVAL	 authcode 033313	 pasref 13241648856256	 md5 79248046861e7d2328694ffaf8d315ca
Our Order id 106850	 passtype order	 session ourucbfcjbuadpu4tcjhp5est4	 timestamp 20111218103627	 Result 00	 Order id 20111218103627-239	 message APPROVAL	 authcode 034919	 pasref 13242044901016	 md5 bd4d8bf1f251a01dde695b6e0ba39965
Our Order id 106902	 passtype order	 session 3qqie5q79h75sdnb0mvnqtv9c1	 timestamp 20111218181314	 Result 00	 Order id 20111218181314-415	 message APPROVAL	 authcode 322132	 pasref 13242318817020	 md5 bc5535a528fe3bd43ed781db79152683
Our Order id 401	 passtype voucher	 session 929jjmqneopriph9k8tg5otev6	 timestamp 20111219093450	 Result 00	 Order id 20111219093450-876	 message APPROVAL	 authcode 331885	 pasref 13242871977120	 md5 b942db2fc74d2a797ef5ba3b1247d21d
Our Order id 107116	 passtype order	 session lrn7h10p09542assrdbgb5qog2	 timestamp 20111220122712	 Result 00	 Order id 20111220122712-157	 message APPROVAL	 authcode 053635	 pasref 13243839137960	 md5 55e322c35c91a9944e36325d3e259aeb
Our Order id 107248	 passtype order	 session 89fc0j4bgppelscqpsgojgqvm1	 timestamp 20111221135037	 Result 00	 Order id 20111221135037-23	 message APPROVAL	 authcode 083518	 pasref 13244753853080	 md5 df09a8287a76924f95ccc1a6377fa1de
Our Order id 107255	 passtype order	 session u44v9r74rdgsn094287ktkag92	 timestamp 20111221145919	 Result 00	 Order id 20111221145919-228	 message APPROVAL	 authcode 911155	 pasref 13244794976864	 md5 f1aa9b9315a177f017fc59f995ebabdc
Our Order id 107286	 passtype order	 session hh91jv3ma6oe0kda87b2uritc4	 timestamp 20111221223816	 Result 00	 Order id 20111221223816-205	 message APPROVAL	 authcode 624497	 pasref 13245070776944	 md5 0820d10c904f2638d59e6fa87c9742eb
Our Order id 107607	 passtype order	 session onigqua0p82ec3j658alu0cf42	 timestamp 20111228122546	 Result 00	 Order id 20111228122546-608	 message APPROVAL	 authcode 752402	 pasref 13250751045148	 md5 771f7c9f8e7f1c0e65e914ad481062ca
Our Order id 107631	 passtype order	 session 54gkhpvrmtjmcgscuv3svhgj74	 timestamp 20111228165009	 Result 00	 Order id 20111228165009-542	 message APPROVAL	 authcode 055700	 pasref 13250909335668	 md5 37e528171a6f0a9f19a17808dcbe00ca
Our Order id 107754	 passtype order	 session 5rkdgkklvgjd1jil0rpdod16n1	 timestamp 20111229175557	 Result 00	 Order id 20111229175557-323	 message APPROVAL	 authcode 031390	 pasref 13251812787288	 md5 28ce64d39a0a4615d6845f6c7209f4de
Our Order id 107757	 passtype order	 session ol2d83kuteannbf6cg5va8udc0	 timestamp 20111229182939	 Result 00	 Order id 20111229182939-2	 message APPROVAL	 authcode 702686	 pasref 13251835362248	 md5 71807737ef8fd4fcd4465a1e9887331f
Our Order id 107806	 passtype order	 session o69ll8of5910eps6jkcjmc5jb4	 timestamp 20111230121330	 Result 00	 Order id 20111230121330-926	 message APPROVAL	 authcode 210856	 pasref 13252471943852	 md5 5ca067af969e00df9e754f337c05189b
Our Order id 107863	 passtype order	 session j2afglekbp3n6sacicgmtm1ks0	 timestamp 20111230221603	 Result 00	 Order id 20111230221603-914	 message APPROVAL	 authcode 001023	 pasref 13252835506604	 md5 1b0358bbac242c26b7196f2eaec035cf
Our Order id 107864	 passtype order	 session pjlghanurbbqbvu4mpshi1m2b4	 timestamp 20111230222652	 Result 00	 Order id 20111230222652-872	 message APPROVAL	 authcode 087587	 pasref 13252839864788	 md5 cede60fc23cc714103819954c8c06171
Our Order id 107980	 passtype order	 session c39sqknk664otne4bsoec1o1j3	 timestamp 20120101193738	 Result 00	 Order id 20120101193738-679	 message APPROVAL	 authcode 361465	 pasref 13254465955248	 md5 5f042272620c73a648b29e8ce2730e3e
Our Order id 107989	 passtype order	 session 6hkrrevqbjn4tsufe3lk5vd086	 timestamp 20120101222843	 Result 00	 Order id 20120101222843-886	 message APPROVAL	 authcode 340757	 pasref 13254568292932	 md5 76a4fb5aca1c33ee28f6ce45974ccfef
Our Order id 108024	 passtype order	 session gk0nbmaqe7fbvkqk9qk7gldu23	 timestamp 20120102124543	 Result 00	 Order id 20120102124543-312	 message APPROVAL	 authcode 022603	 pasref 13255082498112	 md5 e9822bfa886082f0da5e049328e13a18
Our Order id 108103	 passtype order	 session vuv7d3hdojiqnd4gfncpg80ic2	 timestamp 20120102203827	 Result 00	 Order id 20120102203827-469	 message APPROVAL	 authcode 103755	 pasref 13255366794912	 md5 19fe10803866139913eb75a3fb11e85c
Our Order id 108194	 passtype order	 session a81cqu55vbnednq89dlfce1u07	 timestamp 20120103125055	 Result 00	 Order id 20120103125055-401	 message APPROVAL	 authcode 929003	 pasref 13255949726472	 md5 aaa9038bd92a7f556fa05ef9d54bc8f0
Our Order id 108271	 passtype order	 session pcihc3qpg2n5oairuqehlruvm0	 timestamp 20120103193812	 Result 00	 Order id 20120103193812-470	 message APPROVAL	 authcode 013390	 pasref 13256194337544	 md5 d324419c630a74958462ce14294866ba
Our Order id 108487	 passtype order	 session pmjfv5u6dmai4f7gdbh50svn26	 timestamp 20120104220126	 Result 00	 Order id 20120104220126-631	 message APPROVAL	 authcode 097117	 pasref 13257146036272	 md5 e20e9c1cf6d25fa069973139aa3b0140
Our Order id 108532	 passtype order	 session ol34ph14fj3r1ab9blr518bik2	 timestamp 20120105104154	 Result 00	 Order id 20120105104154-15	 message APPROVAL	 authcode 967815	 pasref 13257600477960	 md5 4b5187b8c0c372ecf3788c25a9e1e546
Our Order id 108724	 passtype order	 session vadqok1li5097fm1i6o6cqf3t5	 timestamp 20120106131346	 Result 00	 Order id 20120106131346-384	 message APPROVAL	 authcode 718209	 pasref 13258556796260	 md5 a67abd46175077940c06b45e3c45da8e
