Old comb Id,New comb Id,Image id
55072,200533,0
116472,200534,0
116473,200535,0
116474,200536,0
116475,200537,0
116476,200538,0
116477,200539,0
116478,200540,0
116479,200541,0
116480,200542,0
116481,200543,0
116482,200544,0
116483,200545,0
116484,200546,0
116485,200547,0
116486,200548,0
116487,200549,0
57559,200550,0
57560,200551,0
159100,200552,0
159101,200553,0
159102,200554,0
159103,200555,0
159104,200556,0
159105,200557,0
159106,200558,0
159107,200559,0
159108,200560,0
159109,200561,0
159110,200562,0
159111,200563,0
159112,200564,0
159113,200565,0
159114,200566,0
59735,200567,0
59736,200568,0
59737,200569,0
35403,200570,0
35404,200571,0
35405,200572,0
35406,200573,0
35407,200574,0
35408,200575,0
35409,200576,0
35410,200577,0
35411,200578,0
121471,200579,0
121472,200580,0
121473,200581,0
121474,200582,0
121475,200583,0
121476,200584,0
121477,200585,0
121478,200586,0
121479,200587,0
121480,200588,0
121481,200589,0
121482,200590,0
121483,200591,0
121484,200592,0
121485,200593,0
121486,200594,0
121487,200595,0
121488,200596,0
121489,200597,0
121490,200598,0
121491,200599,0
121492,200600,0
121493,200601,0
121494,200602,0
153353,200603,0
153354,200604,0
153355,200605,0
157196,200606,0
157197,200607,0
157198,200608,0
157199,200609,0
157200,200610,0
157201,200611,0
157202,200612,0
157203,200613,0
157204,200614,0
157205,200615,0
157206,200616,0
157207,200617,0
157208,200618,0
157209,200619,0
157210,200620,0
157211,200621,0
157212,200622,0
157213,200623,0
157214,200624,0
157215,200625,0
157216,200626,0
157217,200627,0
157218,200628,0
157219,200629,0
157220,200630,0
157221,200631,0
157222,200632,0
157223,200633,0
157224,200634,0
157225,200635,0
157226,200636,0
157227,200637,0
157228,200638,0
157229,200639,0
157230,200640,0
157231,200641,0
157232,200642,0
157233,200643,0
157234,200644,0
157235,200645,0
157236,200646,0
157237,200647,0
157238,200648,0
157239,200649,0
157240,200650,0
157241,200651,0
157242,200652,0
157243,200653,0
96539,200654,0
96540,200655,0
185844,200656,0
185845,200657,0
185846,200658,0
185847,200659,0
185848,200660,0
185849,200661,0
185850,200662,0
185851,200663,0
185852,200664,0
185853,200665,0
185854,200666,0
185855,200667,0
185856,200668,0
185857,200669,0
185858,200670,0
185859,200671,0
185860,200672,0
185861,200673,0
185862,200674,0
185863,200675,0
185864,200676,0
185865,200677,0
185866,200678,0
185867,200679,0
185868,200680,0
185869,200681,0
185870,200682,0
185871,200683,0
185872,200684,0
185873,200685,0
185874,200686,0
185875,200687,0
185876,200688,0
185877,200689,0
185878,200690,0
185879,200691,0
185880,200692,0
185881,200693,0
185882,200694,0
185883,200695,0
185884,200696,0
185885,200697,0
185886,200698,0
185887,200699,0
185888,200700,0
185889,200701,0
185890,200702,0
185891,200703,0
185892,200704,0
185893,200705,0
185894,200706,0
185895,200707,0
185896,200708,0
185897,200709,0
185898,200710,0
185899,200711,0
185900,200712,0
185901,200713,0
185902,200714,0
185903,200715,0
185904,200716,0
185905,200717,0
185906,200718,0
185907,200719,0
185908,200720,0
185909,200721,0
185910,200722,0
185911,200723,0
185912,200724,0
185913,200725,0
185914,200726,0
185915,200727,0
185916,200728,0
185917,200729,0
185918,200730,0
185919,200731,0
185920,200732,0
185921,200733,0
185922,200734,0
185923,200735,0
185924,200736,0
185925,200737,0
185926,200738,0
185927,200739,0
185928,200740,0
185929,200741,0
185930,200742,0
185931,200743,0
185932,200744,0
185933,200745,0
185934,200746,0
185935,200747,0
185936,200748,0
185937,200749,0
185938,200750,0
185939,200751,0
185940,200752,0
185941,200753,0
185942,200754,0
185943,200755,0
185944,200756,0
185945,200757,0
185946,200758,0
185947,200759,0
185948,200760,0
185949,200761,0
185950,200762,0
185951,200763,0
185952,200764,0
185953,200765,0
185954,200766,0
185955,200767,0
185956,200768,0
185957,200769,0
185958,200770,0
185959,200771,0
185960,200772,0
185961,200773,0
185962,200774,0
185963,200775,0
185964,200776,0
185965,200777,0
185966,200778,0
185967,200779,0
185968,200780,0
185969,200781,0
185970,200782,0
185971,200783,0
185972,200784,0
185973,200785,0
185974,200786,0
185975,200787,0
185976,200788,0
185977,200789,0
185978,200790,0
185979,200791,0
185980,200792,0
185981,200793,0
185982,200794,0
185983,200795,0
185984,200796,0
185985,200797,0
185986,200798,0
185987,200799,0
185988,200800,0
185989,200801,0
185990,200802,0
185991,200803,0
185992,200804,0
185993,200805,0
185994,200806,0
185995,200807,0
185996,200808,0
185997,200809,0
185998,200810,0
185999,200811,0
186000,200812,0
186001,200813,0
186002,200814,0
186003,200815,0
186004,200816,0
186005,200817,0
186006,200818,0
186007,200819,0
186008,200820,0
186009,200821,0
186010,200822,0
186011,200823,0
186012,200824,0
186013,200825,0
186014,200826,0
186015,200827,0
186016,200828,0
186017,200829,0
186018,200830,0
186019,200831,0
186020,200832,0
186021,200833,0
186022,200834,0
186023,200835,0
186024,200836,0
186025,200837,0
186026,200838,0
186027,200839,0
186028,200840,0
186029,200841,0
186030,200842,0
186031,200843,0
186032,200844,0
186033,200845,0
186034,200846,0
186035,200847,0
186036,200848,0
186037,200849,0
186038,200850,0
186039,200851,0
186040,200852,0
186041,200853,0
186042,200854,0
186043,200855,0
186044,200856,0
186045,200857,0
186046,200858,0
186047,200859,0
186048,200860,0
186049,200861,0
186050,200862,0
186051,200863,0
186052,200864,0
186053,200865,0
186054,200866,0
186055,200867,0
186056,200868,0
186057,200869,0
186058,200870,0
186059,200871,0
186060,200872,0
186061,200873,0
186062,200874,0
186063,200875,0
186064,200876,0
186065,200877,0
186066,200878,0
186067,200879,0
186068,200880,0
186069,200881,0
186070,200882,0
186071,200883,0
186072,200884,0
186073,200885,0
186074,200886,0
186075,200887,0
186076,200888,0
186077,200889,0
186078,200890,0
186079,200891,0
186080,200892,0
186081,200893,0
186082,200894,0
186083,200895,0
186084,200896,0
186085,200897,0
186086,200898,0
186087,200899,0
186088,200900,0
186089,200901,0
186090,200902,0
186091,200903,0
186092,200904,0
186093,200905,0
186094,200906,0
186095,200907,0
186096,200908,0
186097,200909,0
186098,200910,0
186099,200911,0
186100,200912,0
186101,200913,0
186102,200914,0
186103,200915,0
186104,200916,0
186105,200917,0
186106,200918,0
186107,200919,0
186108,200920,0
186109,200921,0
186110,200922,0
186111,200923,0
186112,200924,0
186113,200925,0
186114,200926,0
186115,200927,0
186116,200928,0
186117,200929,0
186118,200930,0
186119,200931,0
186120,200932,0
186121,200933,0
186122,200934,0
186123,200935,0
186124,200936,0
186125,200937,0
186126,200938,0
186127,200939,0
186128,200940,0
186129,200941,0
186130,200942,0
186131,200943,0
186132,200944,0
186133,200945,0
186134,200946,0
186135,200947,0
186136,200948,0
186137,200949,0
186138,200950,0
186139,200951,0
186140,200952,0
186141,200953,0
186142,200954,0
186143,200955,0
186144,200956,0
186145,200957,0
186146,200958,0
186147,200959,0
186148,200960,0
186149,200961,0
186150,200962,0
186151,200963,0
186152,200964,0
186153,200965,0
186154,200966,0
186155,200967,0
186156,200968,0
186157,200969,0
186158,200970,0
186159,200971,0
186160,200972,0
186161,200973,0
186162,200974,0
186163,200975,0
186164,200976,0
186165,200977,0
186166,200978,0
186167,200979,0
157052,200980,0
157053,200981,0
157054,200982,0
157055,200983,0
157056,200984,0
157057,200985,0
157058,200986,0
157059,200987,0
157060,200988,0
157061,200989,0
157062,200990,0
157063,200991,0
157064,200992,0
157065,200993,0
157066,200994,0
157067,200995,0
157068,200996,0
157069,200997,0
157070,200998,0
157071,200999,0
157072,201000,0
157073,201001,0
157074,201002,0
157075,201003,0
157076,201004,0
157077,201005,0
157078,201006,0
157079,201007,0
157080,201008,0
157081,201009,0
157082,201010,0
157083,201011,0
157084,201012,0
157085,201013,0
157086,201014,0
157087,201015,0
157088,201016,0
157089,201017,0
157090,201018,0
157091,201019,0
157092,201020,0
157093,201021,0
157094,201022,0
157095,201023,0
157096,201024,0
157097,201025,0
157098,201026,0
157099,201027,0
157100,201028,0
157101,201029,0
157102,201030,0
157103,201031,0
157104,201032,0
157105,201033,0
157106,201034,0
157107,201035,0
157108,201036,0
157109,201037,0
157110,201038,0
157111,201039,0
157112,201040,0
157113,201041,0
157114,201042,0
157115,201043,0
157116,201044,0
157117,201045,0
157118,201046,0
157119,201047,0
157120,201048,0
157121,201049,0
157122,201050,0
157123,201051,0
157124,201052,0
157125,201053,0
157126,201054,0
157127,201055,0
157128,201056,0
157129,201057,0
157130,201058,0
157131,201059,0
157132,201060,0
157133,201061,0
157134,201062,0
157135,201063,0
157136,201064,0
157137,201065,0
157138,201066,0
157139,201067,0
157140,201068,0
157141,201069,0
157142,201070,0
157143,201071,0
157144,201072,0
157145,201073,0
157146,201074,0
157147,201075,0
157148,201076,0
157149,201077,0
157150,201078,0
157151,201079,0
157152,201080,0
157153,201081,0
157154,201082,0
157155,201083,0
157156,201084,0
157157,201085,0
157158,201086,0
157159,201087,0
157160,201088,0
157161,201089,0
157162,201090,0
157163,201091,0
157164,201092,0
157165,201093,0
157166,201094,0
157167,201095,0
157168,201096,0
157169,201097,0
157170,201098,0
157171,201099,0
157172,201100,0
157173,201101,0
157174,201102,0
157175,201103,0
157176,201104,0
157177,201105,0
157178,201106,0
157179,201107,0
157180,201108,0
157181,201109,0
157182,201110,0
157183,201111,0
157184,201112,0
157185,201113,0
157186,201114,0
157187,201115,0
157188,201116,0
157189,201117,0
157190,201118,0
157191,201119,0
157192,201120,0
157193,201121,0
157194,201122,0
157195,201123,0
33002,201124,0
33003,201125,0
33004,201126,0
33005,201127,0
33006,201128,0
33007,201129,0
33008,201130,0
33009,201131,0
33010,201132,0
33011,201133,0
33012,201134,0
33013,201135,0
33014,201136,0
33015,201137,0
160121,201138,0
160122,201139,0
160123,201140,0
160124,201141,0
160125,201142,0
160126,201143,0
160127,201144,0
160128,201145,0
160129,201146,0
160130,201147,0
160131,201148,0
160132,201149,0
160133,201150,0
160134,201151,0
160135,201152,0
160136,201153,0
160137,201154,0
160138,201155,0
160139,201156,0
160140,201157,0
160141,201158,0
160142,201159,0
160143,201160,0
160144,201161,0
160145,201162,0
160146,201163,0
160147,201164,0
160148,201165,0
160149,201166,0
160150,201167,0
160151,201168,0
160152,201169,0
160153,201170,0
160154,201171,0
160155,201172,0
160156,201173,0
160157,201174,0
160158,201175,0
160159,201176,0
160160,201177,0
160161,201178,0
160162,201179,0
160163,201180,0
160164,201181,0
160165,201182,0
160166,201183,0
160167,201184,0
160168,201185,0
160169,201186,0
160170,201187,0
160171,201188,0
160172,201189,0
160173,201190,0
160174,201191,0
160175,201192,0
160176,201193,0
160177,201194,0
160178,201195,0
160179,201196,0
160180,201197,0
160181,201198,0
160182,201199,0
160183,201200,0
160184,201201,0
160185,201202,0
160186,201203,0
160187,201204,0
160188,201205,0
160189,201206,0
160190,201207,0
160191,201208,0
160192,201209,0
160193,201210,0
160194,201211,0
160195,201212,0
160196,201213,0
160197,201214,0
160198,201215,0
160199,201216,0
160200,201217,0
160201,201218,0
160202,201219,0
160203,201220,0
160204,201221,0
160205,201222,0
160206,201223,0
160207,201224,0
160208,201225,0
160209,201226,0
160210,201227,0
160211,201228,0
160212,201229,0
160213,201230,0
160214,201231,0
160215,201232,0
160216,201233,0
160217,201234,0
160218,201235,0
160219,201236,0
160220,201237,0
160221,201238,0
160222,201239,0
160223,201240,0
160224,201241,0
160225,201242,0
160226,201243,0
160227,201244,0
160228,201245,0
160229,201246,0
160230,201247,0
160231,201248,0
160232,201249,0
160233,201250,0
160234,201251,0
160235,201252,0
160236,201253,0
160237,201254,0
160238,201255,0
160239,201256,0
160240,201257,0
160241,201258,0
160242,201259,0
160243,201260,0
160244,201261,0
160245,201262,0
160246,201263,0
160247,201264,0
160248,201265,0
160249,201266,0
160250,201267,0
160251,201268,0
160252,201269,0
160253,201270,0
160254,201271,0
160255,201272,0
160256,201273,0
160257,201274,0
160258,201275,0
160259,201276,0
160260,201277,0
160261,201278,0
160262,201279,0
160263,201280,0
160264,201281,0
160265,201282,0
160266,201283,0
160267,201284,0
160268,201285,0
160269,201286,0
160270,201287,0
160271,201288,0
160272,201289,0
160273,201290,0
160274,201291,0
160275,201292,0
160276,201293,0
160277,201294,0
160278,201295,0
160279,201296,0
160280,201297,0
160281,201298,0
160282,201299,0
160283,201300,0
160284,201301,0
160285,201302,0
160286,201303,0
160287,201304,0
160288,201305,0
160289,201306,0
160290,201307,0
160291,201308,0
160292,201309,0
160293,201310,0
160294,201311,0
160295,201312,0
160296,201313,0
160297,201314,0
160298,201315,0
160299,201316,0
160300,201317,0
158804,201318,0
158805,201319,0
158806,201320,0
158807,201321,0
158808,201322,0
158809,201323,0
158810,201324,0
158811,201325,0
158812,201326,0
158813,201327,0
158814,201328,0
158815,201329,0
158816,201330,0
158817,201331,0
158818,201332,0
158819,201333,0
158820,201334,0
158821,201335,0
158822,201336,0
158823,201337,0
158824,201338,0
158825,201339,0
158826,201340,0
158827,201341,0
161620,201342,0
161621,201343,0
161622,201344,0
161623,201345,0
161624,201346,0
161625,201347,0
161626,201348,0
161627,201349,0
161628,201350,0
161629,201351,0
161630,201352,0
161631,201353,0
161632,201354,0
161633,201355,0
161634,201356,0
161635,201357,0
161636,201358,0
161637,201359,0
161638,201360,0
161639,201361,0
161640,201362,0
161641,201363,0
161642,201364,0
161643,201365,0
161644,201366,0
161645,201367,0
161646,201368,0
161647,201369,0
161648,201370,0
161649,201371,0
161650,201372,0
161651,201373,0
161652,201374,0
161653,201375,0
161654,201376,0
161655,201377,0
161656,201378,0
161657,201379,0
161658,201380,0
161659,201381,0
161660,201382,0
161661,201383,0
161662,201384,0
161663,201385,0
161664,201386,0
161665,201387,0
161666,201388,0
161667,201389,0
161668,201390,0
161669,201391,0
161670,201392,0
161671,201393,0
161672,201394,0
161673,201395,0
98735,201396,0
98736,201397,0
98737,201398,0
98738,201399,0
98739,201400,0
98740,201401,0
98741,201402,0
98742,201403,0
98743,201404,0
98744,201405,0
98745,201406,0
98746,201407,0
98747,201408,0
98748,201409,0
98749,201410,0
98750,201411,0
98751,201412,0
98752,201413,0
98753,201414,0
98754,201415,0
98755,201416,0
98756,201417,0
98757,201418,0
98758,201419,0
98759,201420,0
98760,201421,0
98761,201422,0
98762,201423,0
98763,201424,0
98764,201425,0
98765,201426,0
98766,201427,0
98767,201428,0
98768,201429,0
98769,201430,0
98770,201431,0
98771,201432,0
98772,201433,0
98773,201434,0
98774,201435,0
98775,201436,0
98776,201437,0
98777,201438,0
98778,201439,0
98779,201440,0
98780,201441,0
98781,201442,0
98782,201443,0
98783,201444,0
98784,201445,0
98785,201446,0
98786,201447,0
98787,201448,0
98788,201449,0
98789,201450,0
98790,201451,0
98791,201452,0
98792,201453,0
98793,201454,0
98794,201455,0
98795,201456,0
98796,201457,0
98797,201458,0
98798,201459,0
